,img_name,text
541,20140603_0037_KQBDVN_tg_1_3.png,"với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển"
542,20140603_0037_KQBDVN_tg_1_4.png,ngành biển. Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật
543,20140603_0037_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
544,20140603_0037_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng"
545,20140603_0037_KQBDVN_tg_2_2.png,"trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội,"
546,20140603_0037_KQBDVN_tg_2_3.png,"có liên quan trực tiếp đến sự phồn vinh của đất nước, đến văn minh và hạnh"
547,20140603_0039_BCCTC_tg_0_1.png,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng
548,20140603_0039_BCCTC_tg_0_2.png,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó"
549,20140603_0039_BCCTC_tg_0_3.png,"là cách nói khác của từ thành đạt, nghĩa là có được một cuộc sống giàu"
550,20140603_0039_BCCTC_tg_0_4.png,"sang, được mọi người nể phục? Vậy thì bạn hãy dành chút thời gian để"
551,20140603_0039_BCCTC_tg_0_6.png,Cuộc sống sẽ chỉ cho bạn có những người đạt được thành công theo một
552,20140603_0039_BCCTC_tg_1_0.png,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món"
553,20140603_0039_BCCTC_tg_1_1.png,"ăn mẹ thích nhân ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng"
554,20140603_0039_BCCTC_tg_1_2.png,lẽ phải có màu đỏ sậm thì lại ngả sang màu... đen cháy. Nhưng nhìn
555,20140603_0039_BCCTC_tg_1_3.png,"mâm cơm, mẹ vẫn cười. Bởi vì hai bố con không thể thành công trên"
556,20140603_0039_BCCTC_tg_1_4.png,""" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ đoá hồng"
557,20140603_0039_BCCTC_tg_1_5.png,"tình yêu. Một món quà ý nghĩa hơn cả những món quà quý giá,"
558,20140603_0039_BCCTC_tg_2_0.png,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi"
559,20140603_0039_BCCTC_tg_2_1.png,lại bình thường được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ
560,20140603_0039_BCCTC_tg_2_2.png,"bóng đá. Sau bao nỗ lực khổ luyện, cậu bé trở thành cầu thủ dự"
561,20140603_0039_BCCTC_tg_2_3.png,"bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân."
562,20140603_0039_BCCTC_tg_2_4.png,"Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi"
563,20140603_0039_BCCTC_tg_2_5.png,"cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng"
564,20140603_0039_BCCTC_tg_3_1.png,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở"
565,20140603_0039_BCCTC_tg_3_2.png,"thành "" tử sĩ "". Hai bảy điểm, cao thật đấy. Nhưng cao mà làm gì"
566,20140603_0039_BCCTC_tg_3_3.png,"khi NV1 lấy tới hai bảy phẩy năm? Đó thật ra không phải là thất bại,"
567,20140603_0039_BCCTC_tg_3_4.png,chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống vẫn chào
568,20140603_0039_BCCTC_tg_3_5.png,"đón họ với NV2, NV3. Quan trọng là họ đã nỗ lực hết sức"
569,20140603_0039_BCCTC_tg_3_6.png,"để khẳng định mình. Đó là ý nghĩa nguyên vẹn của các kỳ thi,"
570,20140603_0039_KQBDVN_tg_0_1.png,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam
571,20140603_0039_KQBDVN_tg_0_3.png,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ"
572,20140603_0039_KQBDVN_tg_0_4.png,100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2
573,20140603_0039_KQBDVN_tg_0_6.png,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa"
574,20140603_0039_KQBDVN_tg_0_7.png,với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền 1 triệu km2 /
575,20140603_0039_KQBDVN_tg_1_0.png,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ,"
576,20140603_0039_KQBDVN_tg_1_1.png,"gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng"
577,20140603_0039_KQBDVN_tg_1_3.png,Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương
578,20140603_0039_KQBDVN_tg_1_4.png,", châu Á với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế"
579,20140603_0039_KQBDVN_tg_1_6.png,Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển
580,20140603_0039_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
581,20140603_0039_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có"
582,20140603_0039_KQBDVN_tg_2_2.png,ảnh hưởng trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và
583,20140603_0039_KQBDVN_tg_2_3.png,"xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự phồn"
584,20140603_0039_KQBDVN_tg_2_4.png,"vinh của đất nước, đến văn minh và hạnh phúc của nhân dân."
585,20140603_0040_BCCTC_tg_0_1.png,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng
586,20140603_0040_BCCTC_tg_0_2.png,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách nói"
587,20140603_0040_BCCTC_tg_0_3.png,"khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang, được mọi người nể phục?"
588,20140603_0040_BCCTC_tg_0_4.png,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.
589,20140603_0040_BCCTC_tg_0_5.png,Cuộc sống sẽ chỉ cho bạn có những người đạt được thành công theo một cách giản dị đến bất
590,20140603_0040_BCCTC_tg_1_0.png,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân"
591,20140603_0040_BCCTC_tg_1_1.png,"ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang"
592,20140603_0040_BCCTC_tg_1_2.png,"màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười. Bởi vì hai bố con không thể thành"
593,20140603_0040_BCCTC_tg_1_3.png,"công trên "" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu."
594,20140603_0040_BCCTC_tg_1_4.png,"Một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt"
595,20140603_0040_BCCTC_tg_2_0.png,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường"
596,20140603_0040_BCCTC_tg_2_1.png,"được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ luyện, cậu"
597,20140603_0040_BCCTC_tg_2_2.png,"bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân."
598,20140603_0040_BCCTC_tg_2_3.png,"Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao"
599,20140603_0040_BCCTC_tg_2_4.png,"nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé."
600,20140603_0040_BCCTC_tg_3_2.png,cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy năm? Đó thật ra không phải
601,20140603_0040_BCCTC_tg_3_3.png,"là thất bại, chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống vẫn chào đón họ với"
602,20140603_0040_BCCTC_tg_3_4.png,"NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên"
603,20140603_0040_BCCTC_tg_3_5.png,"của các kỳ thi, và cũng là bản chất của thành công."
604,20140603_0040_KQBDVN_tg_0_1.png,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam là một phần biển
605,20140603_0040_KQBDVN_tg_0_3.png,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2 thì có 1 km bờ biển"
606,20140603_0040_KQBDVN_tg_0_4.png,(trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).
607,20140603_0040_KQBDVN_tg_0_5.png,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích 1"
608,20140603_0040_KQBDVN_tg_0_6.png,triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2).
609,20140603_0040_KQBDVN_tg_1_0.png,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ, gần và xa bờ, hợp"
610,20140603_0040_KQBDVN_tg_1_1.png,"thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng biển."
611,20140603_0040_KQBDVN_tg_1_2.png,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương, châu Á với châu Âu,"
612,20140603_0040_KQBDVN_tg_1_3.png,"châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển ngành biển."
613,20140603_0040_KQBDVN_tg_1_4.png,"Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát, tồn tại tốt."
614,20140603_0040_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
615,20140603_0040_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng trực tiếp đến sự"
616,20140603_0040_KQBDVN_tg_2_2.png,"nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến"
617,20140603_0040_KQBDVN_tg_2_3.png,"sự phồn vinh của đất nước, đến văn minh và hạnh phúc của nhân dân."
618,20140603_0041_BCCTC_tg_0_1.png,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi?
619,20140603_0041_BCCTC_tg_0_2.png,"Phải chăng đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết?"
620,20140603_0041_BCCTC_tg_0_3.png,"Hay đó là cách nói khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang,"
621,20140603_0041_BCCTC_tg_0_4.png,được mọi người nể phục? Vậy thì bạn hãy dành chút thời gian để lặng mình
622,20140603_0041_BCCTC_tg_0_6.png,Cuộc sống sẽ chỉ cho bạn có những người đạt được thành công theo một cách
623,20140603_0041_BCCTC_tg_1_0.png,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn"
624,20140603_0041_BCCTC_tg_1_1.png,"mẹ thích nhân ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có"
625,20140603_0041_BCCTC_tg_1_2.png,"màu đỏ sậm thì lại ngả sang màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười."
626,20140603_0041_BCCTC_tg_1_3.png,"Bởi vì hai bố con không thể thành công trên "" chiến trường "" bếp núc, nhưng lại thành"
627,20140603_0041_BCCTC_tg_1_4.png,"công khi tặng mẹ "" đoá hồng "" của tình yêu. Một món quà ý nghĩa hơn cả những"
628,20140603_0041_BCCTC_tg_1_5.png,"món quà quý giá, hạnh phúc ấy long lanh in trong mắt mẹ."
629,20140603_0041_BCCTC_tg_2_0.png,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình"
630,20140603_0041_BCCTC_tg_2_1.png,thường được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ
631,20140603_0041_BCCTC_tg_2_2.png,"luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được"
632,20140603_0041_BCCTC_tg_2_3.png,"chính thức ra sân. Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa"
633,20140603_0041_BCCTC_tg_2_4.png,"khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo"
634,20140603_0041_BCCTC_tg_3_0.png,"Thành công ấy, liệu có mấy người đạt được? Sau mỗi mùa thi đại học, có bao"
635,20140603_0041_BCCTC_tg_3_1.png,""" tử sĩ "". Hai bảy điểm, cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai"
636,20140603_0041_BCCTC_tg_3_2.png,"bảy phẩy năm? Đó thật ra không phải là thất bại, chỉ là khi thành công - bị - trì -"
637,20140603_0041_BCCTC_tg_3_3.png,"hoãn mà thôi. Cuộc sống vẫn chào đón họ với NV2, NV3. Quan trọng là họ"
638,20140603_0041_BCCTC_tg_3_4.png,"đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên của các kỳ thi,"
639,20140603_0041_KQBDVN_tg_0_1.png,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam là
640,20140603_0041_KQBDVN_tg_0_3.png,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2 thì"
641,20140603_0041_KQBDVN_tg_0_4.png,có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).
642,20140603_0041_KQBDVN_tg_0_5.png,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện"
643,20140603_0041_KQBDVN_tg_0_6.png,tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2)
644,20140603_0041_KQBDVN_tg_1_0.png,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ, gần và xa bờ,"
645,20140603_0041_KQBDVN_tg_1_1.png,"hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng biển."
646,20140603_0041_KQBDVN_tg_1_2.png,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương, châu Á"
647,20140603_0041_KQBDVN_tg_1_3.png,"với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển"
648,20140603_0041_KQBDVN_tg_1_5.png,"Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát triển,"
649,20140603_0041_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
650,20140603_0041_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng"
651,20140603_0041_KQBDVN_tg_2_2.png,"trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội,"
652,20140603_0041_KQBDVN_tg_2_3.png,"có liên quan trực tiếp đến sự phồn vinh của đất nước, đến văn minh và"
653,20140603_0042_BCCTC_tg_0_1.png,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng
654,20140603_0042_BCCTC_tg_0_2.png,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách"
655,20140603_0042_BCCTC_tg_0_3.png,"nói khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang, được mọi người"
656,20140603_0042_BCCTC_tg_0_4.png,nể phục? Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.
657,20140603_0042_BCCTC_tg_0_5.png,Cuộc sống sẽ chỉ cho bạn có những người đạt được thành công theo một cách giản dị đến
658,20140603_0042_BCCTC_tg_1_0.png,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ"
659,20140603_0042_BCCTC_tg_1_1.png,"thích nhân ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm"
660,20140603_0042_BCCTC_tg_1_2.png,"thì lại ngả sang màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười. Bởi vì hai bố"
661,20140603_0042_BCCTC_tg_1_3.png,"con không thể thành công trên "" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá"
662,20140603_0042_BCCTC_tg_1_4.png,"hồng "" của tình yêu. Một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc"
663,20140603_0042_BCCTC_tg_2_0.png,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình"
664,20140603_0042_BCCTC_tg_2_1.png,thường được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực
665,20140603_0042_BCCTC_tg_2_2.png,"khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ"
666,20140603_0042_BCCTC_tg_2_3.png,"được chính thức ra sân. Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa"
667,20140603_0042_BCCTC_tg_2_4.png,"khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi"
668,20140603_0042_BCCTC_tg_3_1.png,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" tử sĩ """
669,20140603_0042_BCCTC_tg_3_2.png,"Hai bảy điểm, cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy năm?"
670,20140603_0042_BCCTC_tg_3_3.png,"Đó thật ra không phải là thất bại, chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống"
671,20140603_0042_BCCTC_tg_3_4.png,"vẫn chào đón họ với NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình."
672,20140603_0042_BCCTC_tg_3_5.png,"Đó là ý nghĩa vẹn nguyên của các kỳ thi, và cũng là bản chất của thành công."
673,20140603_0042_KQBDVN_tg_0_1.png,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam là một phần biển Đông.
674,20140603_0042_KQBDVN_tg_0_2.png,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2 thì có km bờ biển"
675,20140603_0042_KQBDVN_tg_0_3.png,(trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).
676,20140603_0042_KQBDVN_tg_0_5.png,km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2)
677,20140603_0042_KQBDVN_tg_1_0.png,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ, gần và xa bờ, hợp thành"
678,20140603_0042_KQBDVN_tg_1_1.png,"phòng tuyến bảo vệ, kiểm soát và làm chủ vùng biển."
679,20140603_0042_KQBDVN_tg_1_2.png,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương, châu Á với châu Âu,"
680,20140603_0042_KQBDVN_tg_1_3.png,"châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển ngành biển."
681,20140603_0042_KQBDVN_tg_1_4.png,"Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát triển, tồn tại tốt."
682,20140603_0042_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
683,20140603_0042_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng trực tiếp đến sự"
684,20140603_0042_KQBDVN_tg_2_2.png,"nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự"
685,20140603_0042_KQBDVN_tg_2_3.png,"phồn vinh của đất nước, đến văn minh và hạnh phúc của nhân dân."
686,20140603_0043_BCCTC_tg_0_1.png,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải
687,20140603_0043_BCCTC_tg_0_2.png,"chăng đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó"
688,20140603_0043_BCCTC_tg_0_3.png,"là cách nói khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang,"
689,20140603_0043_BCCTC_tg_0_5.png,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.
690,20140603_0043_BCCTC_tg_0_6.png,Cuộc sống sẽ chỉ cho bạn có những người đạt được thành công theo một cách giản
691,20140603_0043_BCCTC_tg_1_0.png,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món"
692,20140603_0043_BCCTC_tg_1_1.png,"ăn mẹ thích nhân ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có"
693,20140603_0043_BCCTC_tg_1_2.png,"màu đỏ sậm thì lại ngả sang màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn"
694,20140603_0043_BCCTC_tg_1_3.png,"cười. Bởi vì hai bố con không thể thành công trên "" chiến trường "" bếp núc, nhưng"
695,20140603_0043_BCCTC_tg_1_4.png,"lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu. Một món quà ý nghĩa hơn cả"
696,20140603_0043_BCCTC_tg_1_5.png,"những món quà quý giá, hạnh phúc ấy long lanh in trong mắt mẹ."
697,20140603_0043_BCCTC_tg_2_0.png,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình"
698,20140603_0043_BCCTC_tg_2_1.png,thường được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ
699,20140603_0043_BCCTC_tg_2_2.png,"lực khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao"
700,20140603_0043_BCCTC_tg_2_3.png,"giờ được chính thức ra sân. Nhưng đó không phải là thất bại. Trái lại, thành"
701,20140603_0043_BCCTC_tg_2_4.png,"công đã nở hoa khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến"
702,20140603_0043_BCCTC_tg_2_5.png,thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.
703,20140603_0043_BCCTC_tg_3_1.png,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" tử sĩ ""."
704,20140603_0043_BCCTC_tg_3_2.png,"Hai bảy điểm, cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy"
705,20140603_0043_BCCTC_tg_3_3.png,"năm? Đó thật ra không phải là thất bại, chỉ là khi thành công - bị - trì - hoãn mà"
706,20140603_0043_BCCTC_tg_3_4.png,"thôi. Cuộc sống vẫn chào đón họ với NV2, NV3. Quan trọng là họ đã nỗ lực"
707,20140603_0043_BCCTC_tg_3_5.png,"hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên của các kỳ thi, và cũng"
708,20140603_0043_KQBDVN_tg_0_1.png,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam là một
709,20140603_0043_KQBDVN_tg_0_3.png,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2 thì"
710,20140603_0043_KQBDVN_tg_0_4.png,có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).
711,20140603_0043_KQBDVN_tg_0_5.png,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện"
712,20140603_0043_KQBDVN_tg_0_6.png,tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2).
713,20140603_0043_KQBDVN_tg_1_0.png,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ, gần và xa bờ,"
714,20140603_0043_KQBDVN_tg_1_1.png,"hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng biển."
715,20140603_0043_KQBDVN_tg_1_2.png,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương, châu Á"
716,20140603_0043_KQBDVN_tg_1_3.png,"với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển"
717,20140603_0043_KQBDVN_tg_1_5.png,"Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát triển, tồn"
718,20140603_0043_KQBDVN_tg_2_0.png,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm."
719,20140603_0043_KQBDVN_tg_2_1.png,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng trực"
720,20140603_0043_KQBDVN_tg_2_2.png,"tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội,"
721,20140603_0043_KQBDVN_tg_2_3.png,"có liên quan trực tiếp đến sự phồn vinh của đất nước, đến văn minh và hạnh"
722,20140918_0010_49_1_tg_0_0.png,Mãi mãi tuổi 20. Nguyễn Kỳ Sơn chỉ là một trong hàng chục vạn người lính đã nằm xuống
723,20140918_0010_49_1_tg_0_1.png,"cho độc lập tự do của Tổ quốc, anh cũng chỉ là một liệt sĩ bình thường như hàng ngàn người"
724,20140918_0010_49_1_tg_0_2.png,lính đã hi sinh nay vẫn chưa tìm thấy thân xác... Nhưng những dòng nhật ký của anh là
725,20140918_0010_49_1_tg_0_3.png,"câu chuyện chân thực và đầy thuyết phục về một thế hệ, họ đã sống cho lý tưởng, cống hiến"
726,20140918_0010_49_1_tg_0_4.png,"tuổi xuân một cách đầy lãng mạn. Sáng 27 - 7, như mọi năm tôi vào thắp hương ở đài"
727,20140918_0010_49_1_tg_1_0.png,"Buổi sáng hôm ấy ràn rạt gió Lào, nhang trên đài tưởng niệm thắp xong cứ cháy bùng lên"
728,20140918_0010_49_1_tg_1_1.png,"thành lửa ngọn. Như một nghi lễ thiêng liêng, hàng trăm người vẫn đến dâng hương vào"
729,20140918_0010_49_1_tg_1_2.png,ngày này. Nhưng có hai người phụ nữ hơi khác thường : khi dâng hương đã khóc vật vã
730,20140918_0010_49_1_tg_1_3.png,"trên đài. Họ là hai chị em gái quê tận Quảng Bình, gần 30 năm nay đi tìm mộ của người"
731,20140918_0010_49_1_tg_1_4.png,anh trai ngã xuống ở vùng đất này mà cho đến giờ vẫn chưa tìm thấy.
732,20140918_0010_49_1_tg_2_0.png,"Thì vẫn có hàng ngàn cuộc kiếm tìm như vậy, nhưng câu chuyện về người anh trai của hai"
733,20140918_0010_49_1_tg_2_1.png,người phụ nữ tôi gặp trong buổi sáng 27 - 7 trên đài tưởng niệm Thành Cổ Quảng Trị thì
734,20140918_0010_49_1_tg_2_2.png,không như những cuộc kiếm tìm khác. Hai chị lấy từ trong túi xách ra một cuốn nhật ký
735,20140918_0010_49_1_tg_2_3.png,"đã ố vàng. Cuốn nhật ký của một người lính trẻ, anh là Nguyễn Kỳ Sơn. Đồng đội anh đã"
736,20140918_0010_49_1_tg_2_4.png,chuyển cuốn nhật ký về cho gia đình sau khi anh hi sinh và được gia đình gìn giữ như
737,20140918_0010_49_1_tg_3_0.png,Và những trang nhật ký ấy khiến chúng tôi vô cùng xúc động. Đang là sinh viên năm 2
